t_now,l_now,t_nos,l_nos,t_ns,l_ns,t_nw,l_nw
228.333,34.4727514937399,221.326003003003,42.8468228951318,131.636441441441,43.1319916456481,226.931600600601,42.5024269678362
229.0336996997,34.446701642343,222.026702702703,42.847254439862,132.337141141141,43.131020530204,227.6323003003,42.499946477104
229.734399399399,34.420647922072,222.727402402402,42.8476851726717,133.037840840841,43.1300395633087,228.333,42.4974644487638
230.435099099099,34.3945903559275,223.428102102102,42.8481150966935,133.738540540541,43.1290640680532,229.0336996997,42.4949808932096
231.135798798799,34.3685289667056,224.128801801802,42.8485442150417,134.43924024024,43.128086378547,229.734399399399,42.4924958207547
231.836498498498,34.3424637770004,224.829501501501,42.8489725308127,135.13993993994,43.1271065101309,230.435099099099,42.4900092416319
232.537198198198,34.3163948092063,225.530201201201,42.8494000470853,135.84063963964,43.1261244780434,231.135798798799,42.487521165995
233.237897897898,34.2903220855205,226.230900900901,42.8498267669206,136.541339339339,43.1251329749649,231.836498498498,42.4850316039187
233.938597597598,34.2642456279451,226.931600600601,42.850252693362,137.242039039039,43.124146713319,232.537198198198,42.4825405654001
234.639297297297,34.2381654582895,227.6323003003,42.8506778288487,137.942738738739,43.1231583327636,233.237897897898,42.4800480603589
235.339996996997,34.2120815981727,228.333,42.8511021775918,138.643438438438,43.1221678481401,233.938597597598,42.4775540986384
236.040696696697,34.1859940690252,229.0336996997,42.8515257419666,139.344138138138,43.1211752741928,234.639297297297,42.4750586900061
236.741396396396,34.1599028920919,229.734399399399,42.8519485249479,140.044837837838,43.12018062557,235.339996996997,42.4725618441544
237.442096096096,34.1338080884332,230.435099099099,42.8523705294939,140.745537537538,43.1191769386148,236.040696696697,42.4700635707015
238.142795795796,34.1077096789281,231.135798798799,42.8527917585457,141.446237237237,43.1181782344643,236.741396396396,42.4675638791917
238.843495495495,34.0816076842757,231.836498498498,42.8532122150279,142.146936936937,43.1171774986799,237.442096096096,42.4650627790963
239.544195195195,34.0555021249973,232.537198198198,42.8536319018488,142.847636636637,43.1161747455376,238.142795795796,42.4625602798145
240.244894894895,34.0293930214388,233.237897897898,42.8540508219,143.548336336336,43.1151699892226,238.843495495495,42.4600563906735
240.945594594595,34.0032803937724,233.938597597598,42.8544689780572,144.249036036036,43.114156547251,239.544195195195,42.4575511209297
241.646294294294,33.9771642619985,234.639297297297,42.8548863731796,144.949735735736,43.1131478752302,240.244894894895,42.4550444797692
