F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,RuledOut
0.021544346900319,2.81170662595175,8.69822110789627E+016,0.212584983993206,7980.37973672938,0.488898080255939,False
0.021544346900319,3.40646034528981,7.1795481068442E+016,0.257552587916885,6587.03883472452,0.592313546480489,False
0.021544346900319,4.12702092634009,5.92602905572228E+016,0.312032083812677,5436.96942270459,0.717604244141503,False
0.021544346900319,5,4.89136918461305E+016,0.378035499918572,4487.69731667461,0.869397389726693,False
0.021544346900319,6.05763829314294,4.03735659667063E+016,0.458000464094836,3704.16414739928,1.05329898399339,False
0.021544346900319,7.33899633811034,3.33245103231138E+016,0.554880229915623,3057.43259018311,1.27610085191338,False
0.021544346900319,8.89139705019461,2.75061902927054E+016,0.672252745768968,2523.61765611197,1.54603147729256,False
0.021544346900319,10.7721734501594,2.27037245883776E+016,0.814452795088118,2083.00457537109,1.87305989585036,False
0.021544346900319,13.0507860784127,1.87397492964193E+016,0.986732087896616,1719.32069444373,2.26926387009069,False
0.021544346900319,15.8113883008419,1.54678675001379E+016,1.19545321614309,1419.13449701177,2.74927594334142,False
0.021544346900319,19.1559342477864,1.2767242571785E+016,1.44832463595385,1171.35955329174,3.33082384656034,False
0.021544346900319,23.2079441680639,1.05381354530833E+016,1.75468535513127,966.845077740679,4.03538521612752,False
0.021544346900319,28.1170662595175,8698221107896268,2.12584983993206,798.037973672938,4.88898080255939,False
0.021544346900319,34.0646034528981,7179548106844202,2.57552587916885,658.703883472452,5.92313546480489,False
0.021544346900319,41.2702092634009,5926029055722284,3.12032083812677,543.696942270459,7.17604244141503,False
0.021544346900319,50,4891369184613055,3.78035499918572,448.769731667461,8.69397389726693,False
0.026101572156825,0.5,5.35678390875467E+017,0.037047649131724,49147.0258449236,0.083497692226571,False
0.026101572156825,0.605763829314294,4.42151185786248E+017,0.044884251610251,40566.1608258754,0.101159763564148,False
0.026101572156825,0.733899633811035,3.64953439269186E+017,0.054378512262664,33483.4789259331,0.122557851498294,False
0.026101572156825,0.889139705019461,3.01234096200744E+017,0.065881071641292,27637.4036427987,0.148482226872278,False
0.026101572156825,1.07721734501594,2.48639883749523E+017,0.079816740473516,22812.0286367076,0.17989032467053,False
0.026101572156825,1.30507860784127,2.0522840067141E+017,0.096700188705245,18829.1439111923,0.217942103858023,False
0.026101572156825,1.58113883008419,1.69396380850043E+017,0.117154953211008,15541.654189312,0.2640428868037,False
0.026101572156825,1.91559342477864,1.39820481722881E+017,0.141936466160474,12828.1464138463,0.31989526042682,False
0.026101572156825,2.32079441680639,1.15408410800256E+017,0.171959954521415,10588.4057392197,0.387561955871288,False
0.026101572156825,2.81170662595175,9.52585852896624E+016,0.208334241079209,8739.71441246784,0.469542028970257,False
0.026101572156825,3.40646034528981,7.86268349807979E+016,0.252402695306857,7213.79685409818,0.568863154986053,False
0.026101572156825,4.12702092634009,6.48989186675284E+016,0.305792846476662,5954.2981150459,0.689193446240325,False
0.026101572156825,5,5.35678390875467E+016,0.370476491317242,4914.70258449236,0.834976922265708,False
0.026101572156825,6.05763829314294,4.42151185786248E+016,0.448842516102512,4056.61608258754,1.01159763564148,False
0.026101572156825,7.33899633811034,3.64953439269186E+016,0.543785122626641,3348.34789259331,1.22557851498294,False
0.026101572156825,8.89139705019461,3.01234096200744E+016,0.658810716412915,2763.74036427987,1.48482226872278,False
0.026101572156825,10.7721734501594,2.48639883749523E+016,0.798167404735161,2281.20286367076,1.7989032467053,False
0.026101572156825,13.0507860784127,2.0522840067141E+016,0.967001887052447,1882.91439111923,2.17942103858023,False
0.026101572156825,15.8113883008419,1.69396380850043E+016,1.17154953211008,1554.1654189312,2.640428868037,False
0.026101572156825,19.1559342477864,1.39820481722881E+016,1.41936466160474,1282.81464138463,3.1989526042682,False
0.026101572156825,23.2079441680639,1.15408410800256E+016,1.71959954521415,1058.84057392197,3.87561955871287,False
0.026101572156825,28.1170662595175,9.52585852896624E+015,2.08334241079209,873.971441246784,4.69542028970257,False
0.026101572156825,34.0646034528981,7862683498079789,2.52402695306857,721.379685409818,5.68863154986053,False
0.026101572156825,41.2702092634009,6489891866752842,3.05792846476662,595.42981150459,6.89193446240324,False
0.026101572156825,50,5356783908754667,3.70476491317242,491.470258449236,8.34976922265708,False
0.031622776601684,0.5,5.86648293393191E+017,0.036306862886766,53823.3748614629,0.080191920168461,False
0.031622776601684,0.605763829314294,4.8422195664708E+017,0.043986768585352,44426.0388759009,0.097154729282626,False
0.031622776601684,0.733899633811035,3.99678829615169E+017,0.053291186754849,36669.4384230483,0.117705641692475,False
0.031622776601684,0.889139705019461,3.29896578727384E+017,0.064563746714641,30267.1079458119,0.142603640487059,False
0.031622776601684,1.07721734501594,2.72298016787183E+017,0.078220764889479,24982.5975744321,0.1727682546712,False
0.031622776601684,1.30507860784127,2.24755922696322E+017,0.094766620142687,20620.7405968029,0.209313519067147,False
0.031622776601684,1.58113883008419,1.85514479257319E+017,0.114812381417615,17020.4455919272,0.253589117674731,False
0.031622776601684,1.91559342477864,1.53124427606808E+017,0.139098375640455,14048.7470267033,0.307230229990156,False
0.031622776601684,2.32079441680639,1.26389543413429E+017,0.168521529358721,11595.8945936126,0.372217921199896,False
0.031622776601684,2.81170662595175,1.04322458107559E+017,0.20416849389248,9571.2999294946,0.450952306570911,False
